Time,RightACC,RightEMGext
24.811,-1.1888,2.66876
24.812,-1.1888,0.470953
24.813,-1.1888,-0.994249
24.814,0.031901,-0.994249
24.815,0.031901,-1.72685
24.816,0.031901,-3.92465
24.817,0.031901,-1.95444
24.818,0.031901,0.975958
24.819,0.031901,5.37156
24.82,0.031901,6.10416
24.821,0.031901,3.90636
24.822,0.031901,6.10416
24.823,0.031901,14.8954
24.824,1.2526,16.3606
24.825,1.2526,9.99476
24.826,1.2526,6.33176
24.827,1.2526,-2.45945
24.828,1.2526,2.66876
24.829,1.2526,11.46
24.83,1.2526,4.86656
24.831,2.47331,-0.261648
24.832,2.47331,-2.45945
24.833,2.47331,-3.92465
24.834,2.47331,-3.19205
24.835,2.47331,1.93615
24.836,2.47331,1.20355
24.837,3.69401,-3.92465
24.838,3.69401,-3.41965
24.839,3.69401,-3.41965
24.84,3.69401,-1.95444
24.841,3.69401,-3.41965
24.842,3.69401,-3.41965
24.843,3.69401,-1.95444
24.844,3.69401,-1.22184
24.845,3.69401,-2.68705
24.846,3.69401,-3.92465
24.847,3.69401,-2.45945
24.848,3.69401,0.470953
24.849,3.69401,4.13396
24.85,3.69401,4.13396
24.851,3.69401,1.93615
24.852,3.69401,-0.994249
24.853,3.69401,-3.19205
24.854,3.69401,-0.994249
24.855,3.69401,-2.45945
24.856,3.69401,-3.41965
24.857,3.69401,-1.95444
24.858,3.69401,-2.68705
24.859,3.69401,-0.994249
24.86,3.69401,-0.994249
24.861,3.69401,-1.22184
24.862,3.69401,0.243358
24.863,3.69401,0.975958
24.864,3.69401,0.975958
24.865,3.69401,-2.68705
24.866,2.47331,2.66876
24.867,2.47331,11.46
24.868,2.47331,4.13396
24.869,2.47331,0.243358
24.87,2.47331,-3.19205
24.871,2.47331,1.93615
24.872,2.47331,-2.45945
24.873,2.47331,-3.19205
24.874,2.47331,-3.19205
24.875,2.47331,-3.92465
24.876,2.47331,-1.95444
24.877,1.2526,0.243358
24.878,1.2526,3.17376
24.879,1.2526,-2.45945
24.88,1.2526,-2.45945
24.881,1.2526,0.243358
24.882,1.2526,2.44116
24.883,1.2526,5.37156
24.884,1.2526,3.90636
24.885,1.2526,4.13396
24.886,0.031901,3.40136
24.887,0.031901,-2.68705
24.888,0.031901,-3.41965
24.889,0.031901,-0.994249
24.89,0.031901,-0.994249
24.891,0.031901,-2.45945
24.892,0.031901,-3.19205
24.893,0.031901,-3.19205
24.894,0.031901,-3.19205
24.895,0.031901,-2.45945
24.896,0.031901,-1.72685
24.897,0.031901,-3.41965
24.898,0.031901,-3.41965
24.899,-1.1888,-3.19205
24.9,-1.1888,-2.45945
24.901,-1.1888,-0.994249
24.902,-1.1888,1.93615
24.903,-1.1888,-1.72685
24.904,-1.1888,-3.41965
24.905,-1.1888,0.243358
24.906,-1.1888,4.63896
24.907,-1.1888,8.30197
24.908,-1.1888,4.63896
24.909,-1.1888,-1.22184
24.91,-1.1888,2.66876
24.911,-1.1888,10.7274
24.912,-1.1888,6.33176
24.913,-1.1888,-0.261648
24.914,-1.1888,-1.95444
24.915,-2.40951,3.17376
24.916,-2.40951,0.975958
24.917,-2.40951,-0.994249
24.918,-2.40951,-0.994249
24.919,-2.40951,-2.68705
24.92,-2.40951,5.37156
24.921,-2.40951,-3.41965
24.922,-2.40951,-3.92465
24.923,-2.40951,0.243358
24.924,-2.40951,-2.45945
24.925,-2.40951,2.44116
24.926,-2.40951,11.965
24.927,-2.40951,12.1926
24.928,-2.40951,12.1926
24.929,-2.40951,-3.19205
24.93,-2.40951,-1.22184
24.931,-2.40951,2.44116
24.932,-2.40951,2.44116
24.933,-2.40951,-0.994249
24.934,-2.40951,1.20355
24.935,-2.40951,-3.92465
24.936,-3.63021,-1.22184
24.937,-3.63021,0.975958
24.938,-3.63021,0.975958
24.939,-3.63021,-3.92465
24.94,-3.63021,-3.19205
24.941,-3.63021,-1.72685
24.942,-3.63021,-1.72685
24.943,-3.63021,0.975958
24.944,-3.63021,2.44116
24.945,-3.63021,-3.92465
24.946,-3.63021,-2.45945
24.947,-3.63021,-0.994249
24.948,-3.63021,-2.45945
24.949,-3.63021,-3.92465
24.95,-3.63021,-3.41965
24.951,-3.63021,-2.68705
24.952,-3.63021,-1.22184
24.953,-3.63021,-1.22184
24.954,-3.63021,-0.489243
24.955,-3.63021,-0.994249
24.956,-3.63021,0.470953
24.957,-3.63021,-3.19205
24.958,-3.63021,-1.95444
24.959,-3.63021,0.243358
24.96,-3.63021,-0.994249
24.961,-3.63021,-3.92465
24.962,-3.63021,-3.41965
24.963,-3.63021,-2.68705
24.964,-3.63021,-3.41965
24.965,-3.63021,-3.19205
24.966,-2.40951,-3.19205
24.967,-2.40951,-1.72685
24.968,-2.40951,-2.45945
24.969,-2.40951,-3.92465
24.97,-2.40951,-3.41965
24.971,-2.40951,-3.92465
24.972,-2.40951,-3.92465
24.973,-2.40951,-1.22184
24.974,-2.40951,-0.489243
24.975,-2.40951,-3.92465
24.976,-2.40951,0.470953
24.977,-2.40951,-3.41965
24.978,-2.40951,-1.22184
24.979,-2.40951,1.70856
24.98,-2.40951,0.243358
24.981,-1.1888,-3.41965
24.982,-1.1888,-2.45945
24.983,-1.1888,1.93615
24.984,-1.1888,1.20355
24.985,-1.1888,4.86656
24.986,-1.1888,4.86656
24.987,0.031901,-3.41965
24.988,0.031901,-3.41965
24.989,0.031901,-3.19205
24.99,0.031901,-2.68705
24.991,0.031901,-3.92465
24.992,0.031901,-3.92465
24.993,0.031901,-3.41965
24.994,0.031901,-3.41965
24.995,1.2526,-3.92465
24.996,1.2526,-3.92465
24.997,1.2526,-1.22184
24.998,1.2526,-1.22184
24.999,1.2526,-3.19205
25.0,1.2526,-1.72685
25.001,2.47331,-1.22184
25.002,2.47331,-2.45945
25.003,2.47331,2.66876
25.004,2.47331,-2.45945
25.005,2.47331,-3.41965
25.006,2.47331,-3.19205
25.007,3.69401,-1.72685
25.008,3.69401,-3.19205
25.009,3.69401,-0.489243
25.01,3.69401,3.90636
25.011,3.69401,7.56937
25.012,3.69401,3.90636
25.013,3.69401,-1.22184
25.014,3.69401,9.26216
25.015,3.69401,23.9142
25.016,3.69401,2.66876
25.017,3.69401,-1.72685
25.018,3.69401,-2.68705
25.019,3.69401,1.70856
25.02,4.91471,0.243358
25.021,4.91471,2.66876
25.022,4.91471,-2.45945
25.023,4.91471,-1.22184
25.024,4.91471,-3.92465
25.025,4.91471,-0.261648
25.026,4.91471,-3.19205
25.027,4.91471,-1.95444
25.028,3.69401,-2.68705
25.029,3.69401,0.243358
25.03,3.69401,2.44116
25.031,3.69401,3.90636
25.032,3.69401,3.17376
25.033,3.69401,10.7274
25.034,3.69401,9.26216
25.035,3.69401,-3.19205
25.036,3.69401,-2.68705
25.037,3.69401,-1.22184
25.038,3.69401,-1.95444
25.039,2.47331,0.243358
25.04,2.47331,0.243358
25.041,2.47331,2.44116
25.042,2.47331,1.70856
25.043,2.47331,-1.22184
25.044,2.47331,-1.72685
25.045,2.47331,4.13396
25.046,2.47331,5.59916
25.047,2.47331,7.06436
25.048,2.47331,-0.994249
25.049,2.47331,3.40136
25.05,1.2526,2.66876
25.051,1.2526,-1.95444
25.052,1.2526,-0.261648
25.053,1.2526,-3.19205
25.054,1.2526,-3.19205
25.055,1.2526,-3.19205
25.056,1.2526,-3.92465
25.057,1.2526,-3.92465
25.058,1.2526,-3.92465
25.059,0.031901,-3.92465
25.06,0.031901,-3.92465
25.061,0.031901,-3.41965
25.062,0.031901,-3.41965
25.063,0.031901,0.470953
25.064,0.031901,0.470953
25.065,0.031901,-3.92465
25.066,0.031901,-2.68705
25.067,-1.1888,-1.22184
25.068,-1.1888,-1.22184
25.069,-1.1888,-3.19205
25.07,-1.1888,-2.45945
25.071,-1.1888,-0.994249
25.072,-1.1888,-0.994249
25.073,-1.1888,-0.261648
25.074,-1.1888,-3.19205
25.075,-2.40951,-0.489243
25.076,-2.40951,-3.41965
25.077,-2.40951,0.470953
25.078,-2.40951,0.470953
25.079,-2.40951,-2.68705
25.08,-2.40951,-3.41965
25.081,-2.40951,11.46
25.082,-2.40951,11.46
25.083,-2.40951,-3.41965
25.084,-2.40951,-3.41965
25.085,-2.40951,-3.92465
25.086,-2.40951,-3.19205
25.087,-2.40951,-2.45945
25.088,-2.40951,-3.19205
25.089,-2.40951,-3.92465
25.09,-2.40951,-3.41965
25.091,-2.40951,-3.19205
25.092,-2.40951,-3.92465
25.093,-2.40951,-3.41965
25.094,-2.40951,-3.41965
25.095,-2.40951,-2.68705
25.096,-2.40951,-1.95444
25.097,-2.40951,-2.45945
25.098,-2.40951,-0.994249
25.099,-2.40951,1.20355
25.1,-2.40951,1.93615
25.101,-2.40951,-3.19205
25.102,-2.40951,-3.41965
25.103,-2.40951,0.243358
25.104,-2.40951,2.44116
25.105,-2.40951,3.90636
25.106,-2.40951,3.17376
25.107,-3.63021,1.70856
25.108,-3.63021,2.66876
25.109,-3.63021,15.123
25.11,-3.63021,15.123
25.111,-3.63021,2.66876
25.112,-3.63021,2.66876
25.113,-3.63021,0.470953
25.114,-2.40951,-0.489243
25.115,-2.40951,11.2324
25.116,-2.40951,9.76717
25.117,-2.40951,1.93615
25.118,-2.40951,-3.19205
25.119,-2.40951,6.10416
25.12,-2.40951,-3.92465
25.121,-2.40951,3.90636
25.122,-2.40951,11.2324
25.123,-2.40951,-3.19205
25.124,-2.40951,-2.45945
25.125,-2.40951,-1.95444
25.126,-2.40951,-0.489243
25.127,-1.1888,1.70856
25.128,-1.1888,0.975958
25.129,-1.1888,4.13396
25.13,-1.1888,4.13396
25.131,-1.1888,-2.45945
25.132,-1.1888,-3.19205
25.133,-1.1888,-2.45945
25.134,-1.1888,1.20355
25.135,-1.1888,-1.22184
25.136,-1.1888,0.975958
25.137,-1.1888,-3.41965
25.138,-1.1888,-3.41965
25.139,-1.1888,-1.22184
25.14,-1.1888,-2.68705
25.141,-1.1888,-3.19205
25.142,-1.1888,-2.45945
25.143,-1.1888,-3.19205
25.144,-1.1888,-3.92465
25.145,-1.1888,-3.92465
25.146,-1.1888,-3.41965
25.147,0.031901,-1.22184
25.148,0.031901,-1.22184
25.149,0.031901,-0.261648
25.15,0.031901,-0.261648
25.151,0.031901,-1.22184
25.152,0.031901,0.243358
25.153,0.031901,-3.41965
25.154,0.031901,-3.92465
25.155,0.031901,-0.489243
25.156,0.031901,-1.22184
25.157,0.031901,-2.45945
25.158,0.031901,-0.261648
25.159,0.031901,-3.41965
25.16,0.031901,-1.95444
25.161,0.031901,-3.92465
25.162,0.031901,-2.45945
25.163,0.031901,-2.68705
25.164,0.031901,0.975958
25.165,0.031901,-3.41965
25.166,0.031901,-3.19205
25.167,0.031901,-1.22184
25.168,0.031901,0.243358
25.169,0.031901,-1.22184
25.17,0.031901,-2.45945
25.171,0.031901,2.66876
25.172,0.031901,2.66876
25.173,0.031901,-3.92465
25.174,0.031901,-3.92465
25.175,0.031901,-1.72685
25.176,0.031901,2.66876
25.177,0.031901,-3.92465
25.178,0.031901,-3.19205
25.179,0.031901,-0.994249
25.18,0.031901,-0.994249
25.181,0.031901,-0.994249
25.182,0.031901,-0.994249
25.183,0.031901,-2.45945
25.184,0.031901,-2.45945
25.185,0.031901,-2.45945
25.186,0.031901,-3.19205
25.187,0.031901,-3.19205
25.188,0.031901,-2.68705
25.189,0.031901,-0.489243
25.19,0.031901,0.975958
25.191,0.031901,-3.92465
25.192,1.2526,-3.19205
25.193,1.2526,-3.92465
25.194,1.2526,-1.22184
25.195,1.2526,1.70856
25.196,1.2526,1.70856
25.197,1.2526,-0.489243
25.198,1.2526,-2.68705
25.199,1.2526,-3.41965
25.2,1.2526,-3.19205
25.201,1.2526,9.26216
25.202,1.2526,2.66876
25.203,1.2526,-3.41965
25.204,1.2526,-2.68705
25.205,2.47331,0.243358
25.206,2.47331,-2.68705
25.207,2.47331,1.20355
25.208,2.47331,-2.45945
25.209,2.47331,-0.994249
25.21,2.47331,-0.994249
25.211,2.47331,2.44116
25.212,2.47331,-1.22184
25.213,2.47331,0.470953
25.214,2.47331,0.470953
25.215,2.47331,4.13396
25.216,2.47331,3.40136
25.217,2.47331,-3.41965
25.218,2.47331,-1.22184
25.219,2.47331,-3.92465
25.22,2.47331,-2.45945
25.221,2.47331,-3.41965
25.222,2.47331,0.975958
25.223,2.47331,5.37156
25.224,2.47331,5.37156
25.225,2.47331,3.90636
25.226,2.47331,-3.92465
25.227,2.47331,4.13396
25.228,2.47331,20.2512
25.229,2.47331,0.470953
25.23,2.47331,-2.45945
25.231,2.47331,-3.92465
25.232,1.2526,-3.19205
25.233,1.2526,-0.994249
25.234,1.2526,-0.994249
25.235,1.2526,0.975958
25.236,1.2526,0.243358
25.237,1.2526,1.93615
25.238,1.2526,-0.261648
25.239,1.2526,2.44116
25.24,1.2526,3.17376
25.241,0.031901,2.66876
25.242,0.031901,4.13396
25.243,0.031901,1.20355
25.244,0.031901,-0.994249
25.245,0.031901,-3.19205
25.246,0.031901,-3.19205
25.247,0.031901,0.470953
25.248,0.031901,-0.261648
25.249,0.031901,-2.68705
25.25,0.031901,0.243358
25.251,-1.1888,2.44116
25.252,-1.1888,2.44116
25.253,-1.1888,-3.92465
25.254,-1.1888,-0.994249
25.255,-1.1888,0.470953
25.256,-1.1888,-0.994249
25.257,-1.1888,-1.22184
25.258,-1.1888,0.975958
25.259,-1.1888,0.470953
25.26,-2.40951,1.20355
25.261,-2.40951,-0.994249
25.262,-2.40951,-0.994249
25.263,-2.40951,0.470953
25.264,-2.40951,0.470953
25.265,-2.40951,-3.92465
25.266,-2.40951,-3.41965
25.267,-2.40951,-2.68705
25.268,-2.40951,-3.41965
25.269,-2.40951,-1.95444
25.27,-2.40951,-0.489243
25.271,-2.40951,0.243358
25.272,-2.40951,0.243358
25.273,-2.40951,-2.45945
25.274,-2.40951,-3.19205
25.275,-2.40951,12.6976
25.276,-2.40951,13.4302
25.277,-2.40951,0.470953
25.278,-1.1888,-1.72685
25.279,-1.1888,-3.41965
25.28,-1.1888,-3.19205
25.281,-1.1888,-3.41965
25.282,-1.1888,-3.41965
25.283,-1.1888,-3.19205
25.284,-1.1888,-3.41965
25.285,-1.1888,0.243358
25.286,-1.1888,4.63896
25.287,-1.1888,9.03457
25.288,-1.1888,9.03457
25.289,-1.1888,3.40136
25.29,-1.1888,4.13396
25.291,-1.1888,-3.19205
25.292,-1.1888,-3.19205
25.293,-2.40951,-3.92465
25.294,-2.40951,-3.92465
25.295,-2.40951,2.66876
25.296,-2.40951,2.66876
25.297,-2.40951,-3.92465
25.298,-2.40951,-3.41965
25.299,-2.40951,0.243358
25.3,-2.40951,0.243358
25.301,-2.40951,-0.261648
25.302,-2.40951,-0.261648
25.303,-2.40951,-1.72685
25.304,-2.40951,-0.994249
25.305,-2.40951,-3.19205
25.306,-2.40951,-2.45945
25.307,-2.40951,0.470953
25.308,-2.40951,-0.261648
25.309,-2.40951,3.17376
25.31,-2.40951,2.44116
25.311,-2.40951,-3.19205
25.312,-2.40951,-0.994249
25.313,-2.40951,-3.19205
25.314,-2.40951,-3.92465
25.315,-2.40951,-0.994249
25.316,-2.40951,-2.45945
25.317,-2.40951,2.44116
25.318,-2.40951,3.90636
25.319,-2.40951,-3.19205
25.32,-2.40951,2.66876
25.321,-2.40951,-3.41965
25.322,-2.40951,0.975958
25.323,-2.40951,-3.41965
25.324,-2.40951,9.03457
25.325,-2.40951,0.243358
25.326,-2.40951,-3.92465
25.327,-2.40951,-0.994249
25.328,-1.1888,0.470953
25.329,-1.1888,-3.19205
25.33,-1.1888,-3.19205
25.331,-1.1888,-0.994249
25.332,-1.1888,-0.261648
25.333,-1.1888,-3.92465
25.334,-1.1888,-3.41965
25.335,-1.1888,-1.22184
25.336,-1.1888,0.243358
25.337,-1.1888,0.975958
25.338,-1.1888,0.975958
25.339,-1.1888,-1.22184
25.34,-1.1888,-3.41965
25.341,-1.1888,-0.994249
25.342,-1.1888,-1.72685
25.343,-1.1888,-1.95444
25.344,-1.1888,-1.95444
25.345,-1.1888,0.243358
25.346,-1.1888,-3.41965
25.347,-1.1888,0.470953
25.348,-1.1888,-3.19205
25.349,-1.1888,-2.45945
25.35,-1.1888,-1.22184
25.351,-1.1888,-3.41965
25.352,-1.1888,-3.19205
25.353,-1.1888,-0.994249
25.354,-1.1888,-3.19205
25.355,-1.1888,4.63896
25.356,-1.1888,5.37156
25.357,-1.1888,-3.41965
25.358,-1.1888,-3.41965
25.359,-1.1888,-1.22184
25.36,-1.1888,-1.22184
25.361,-1.1888,1.20355
25.362,-1.1888,4.13396
25.363,-1.1888,-3.92465
25.364,-1.1888,-3.92465
25.365,-1.1888,-0.994249
25.366,-1.1888,-0.994249
25.367,-1.1888,-3.19205
25.368,-1.1888,-3.41965
25.369,-1.1888,-1.22184
25.37,-1.1888,-1.22184
25.371,-1.1888,-1.95444
25.372,-1.1888,-1.22184
25.373,-1.1888,0.243358
25.374,-1.1888,-1.95444
25.375,-1.1888,-3.19205
25.376,-1.1888,-3.92465
25.377,-2.40951,-3.92465
25.378,-2.40951,-3.19205
25.379,-2.40951,-1.95444
25.38,-2.40951,-1.22184
25.381,-1.1888,0.243358
25.382,-1.1888,5.37156
25.383,-1.1888,-3.92465
25.384,-1.1888,-3.92465
25.385,-1.1888,-1.72685
25.386,-1.1888,4.86656
25.387,-1.1888,-2.45945
25.388,-1.1888,-3.19205
25.389,-1.1888,0.470953
25.39,-1.1888,-0.261648
25.391,-1.1888,-3.41965
25.392,0.031901,-3.41965
25.393,0.031901,-3.92465
25.394,0.031901,-3.19205
25.395,0.031901,-2.45945
25.396,0.031901,-0.994249
25.397,0.031901,-2.45945
25.398,0.031901,-1.72685
25.399,0.031901,0.470953
25.4,0.031901,0.470953
25.401,0.031901,-0.994249
25.402,0.031901,-3.92465
25.403,1.2526,-1.22184
25.404,1.2526,-1.22184
25.405,1.2526,2.44116
25.406,1.2526,2.44116
25.407,1.2526,-1.95444
25.408,1.2526,-1.95444
25.409,1.2526,-0.489243
25.41,1.2526,-1.95444
25.411,1.2526,-3.19205
25.412,1.2526,-3.41965
25.413,1.2526,-0.489243
25.414,1.2526,-1.22184
25.415,1.2526,-0.994249
25.416,2.47331,-0.994249
25.417,2.47331,-2.68705
25.418,2.47331,-2.68705
25.419,2.47331,-1.72685
25.42,2.47331,-1.72685
25.421,2.47331,-3.41965
25.422,2.47331,-1.95444
25.423,2.47331,0.243358
25.424,2.47331,-2.68705
25.425,2.47331,-0.994249
25.426,2.47331,-0.994249
25.427,2.47331,-3.19205
25.428,2.47331,-1.22184
25.429,2.47331,3.90636
25.43,2.47331,11.965
25.431,2.47331,-0.489243
25.432,1.2526,-0.489243
25.433,1.2526,9.76717
25.434,1.2526,9.76717
25.435,1.2526,27.5772
25.436,1.2526,23.9142
25.437,1.2526,-3.19205
25.438,1.2526,-3.41965
25.439,1.2526,-1.22184
25.44,1.2526,-1.22184
25.441,1.2526,0.470953
25.442,1.2526,-0.261648
25.443,1.2526,0.470953
25.444,1.2526,-0.261648
25.445,0.031901,-1.72685
25.446,0.031901,-2.45945
25.447,0.031901,-0.994249
25.448,0.031901,-0.994249
25.449,0.031901,-3.92465
25.45,0.031901,-3.41965
25.451,0.031901,-3.41965
25.452,0.031901,-2.68705
25.453,0.031901,-1.22184
25.454,0.031901,2.44116
25.455,0.031901,6.10416
25.456,0.031901,6.10416
25.457,0.031901,3.17376
25.458,0.031901,-1.22184
25.459,0.031901,-0.994249
25.46,0.031901,0.470953
25.461,0.031901,1.93615
25.462,0.031901,1.20355
25.463,0.031901,-0.994249
25.464,-1.1888,-3.19205
25.465,-1.1888,-3.41965
25.466,-1.1888,-3.41965
25.467,-1.1888,0.470953
25.468,-1.1888,0.470953
25.469,-1.1888,-0.994249
25.47,-1.1888,-3.41965
25.471,-1.1888,-0.489243
25.472,-1.1888,0.243358
25.473,-1.1888,0.243358
25.474,-1.1888,0.243358
25.475,-1.1888,-1.22184
25.476,-1.1888,-1.22184
25.477,-1.1888,2.44116
25.478,-1.1888,6.10416
25.479,-1.1888,-3.41965
25.48,-1.1888,-3.19205
25.481,-1.1888,4.86656
25.482,-1.1888,0.470953
25.483,-1.1888,-1.22184
25.484,-1.1888,-2.45945
25.485,-1.1888,-3.41965
25.486,-1.1888,2.44116
25.487,-1.1888,6.83676
25.488,-1.1888,9.03457
25.489,-1.1888,9.26216
25.49,-1.1888,1.20355
25.491,-1.1888,5.37156
25.492,-1.1888,-2.45945
25.493,-1.1888,4.13396
25.494,-1.1888,0.470953
25.495,-1.1888,-0.994249
25.496,-1.1888,-3.92465
25.497,-1.1888,-1.22184
25.498,-1.1888,1.70856
25.499,-1.1888,4.63896
25.5,-1.1888,5.37156
25.501,-1.1888,-0.994249
25.502,-1.1888,1.20355
25.503,-1.1888,2.66876
25.504,-1.1888,2.66876
25.505,-2.40951,-3.41965
25.506,-2.40951,-2.68705
25.507,-2.40951,-1.22184
25.508,-2.40951,-3.19205
25.509,-2.40951,-3.41965
25.51,-2.40951,-2.68705
25.511,-2.40951,-3.19205
25.512,-2.40951,-0.994249
25.513,-2.40951,-2.45945
25.514,-2.40951,-3.19205
25.515,-2.40951,-3.92465
25.516,-2.40951,-3.92465
25.517,-2.40951,-3.41965
25.518,-2.40951,-3.41965
25.519,-2.40951,1.20355
25.52,-2.40951,1.70856
25.521,-2.40951,4.13396
25.522,-2.40951,6.33176
25.523,-2.40951,-1.22184
25.524,-2.40951,-1.22184
25.525,-2.40951,0.975958
25.526,-2.40951,4.63896
25.527,-2.40951,-0.489243
25.528,-2.40951,-3.19205
25.529,-2.40951,-0.261648
25.53,-2.40951,-3.19205
25.531,-2.40951,-1.72685
25.532,-1.1888,-0.261648
25.533,-1.1888,1.93615
25.534,-1.1888,2.66876
25.535,-1.1888,-3.92465
25.536,-1.1888,-1.22184
25.537,-1.1888,2.44116
25.538,-1.1888,2.44116
25.539,-1.1888,-1.22184
25.54,-1.1888,-2.68705
25.541,-1.1888,-3.19205
25.542,-1.1888,0.470953
25.543,-1.1888,-2.68705
25.544,-1.1888,-1.22184
25.545,-1.1888,0.243358
25.546,-1.1888,0.243358
25.547,-1.1888,3.17376
25.548,-1.1888,3.17376
25.549,-1.1888,1.93615
25.55,-1.1888,0.470953
25.551,-1.1888,3.17376
25.552,-1.1888,0.975958
25.553,-1.1888,2.66876
25.554,-1.1888,-2.45945
25.555,-1.1888,-2.68705
25.556,-1.1888,-3.41965
25.557,-1.1888,-3.92465
25.558,-1.1888,-3.41965
25.559,-1.1888,0.243358
25.56,0.031901,-2.68705
25.561,0.031901,-3.19205
25.562,0.031901,-3.92465
25.563,0.031901,-3.19205
25.564,0.031901,-2.45945
25.565,-1.1888,-0.994249
25.566,-1.1888,-0.994249
25.567,-1.1888,-3.19205
25.568,-1.1888,-3.41965
25.569,-1.1888,-0.489243
25.57,-1.1888,-3.41965
25.571,-1.1888,-1.22184
25.572,-1.1888,-0.489243
25.573,-1.1888,-1.95444
25.574,-1.1888,-3.41965
25.575,-1.1888,-3.19205
25.576,-1.1888,-3.19205
25.577,-1.1888,3.17376
25.578,-1.1888,3.17376
25.579,-1.1888,-3.19205
25.58,-1.1888,2.66876
25.581,-1.1888,10.7274
25.582,-1.1888,9.26216
25.583,-1.1888,1.93615
25.584,-1.1888,-2.45945
25.585,-1.1888,-1.22184
25.586,-1.1888,0.243358
25.587,-1.1888,-3.19205
25.588,0.031901,-3.41965
25.589,0.031901,0.243358
25.59,0.031901,-1.22184
25.591,0.031901,2.44116
25.592,0.031901,2.44116
25.593,0.031901,-1.95444
25.594,0.031901,-3.41965
25.595,0.031901,-1.72685
25.596,0.031901,0.470953
25.597,0.031901,3.40136
25.598,0.031901,2.66876
25.599,0.031901,-1.72685
25.6,0.031901,-0.994249
25.601,1.2526,1.20355
25.602,1.2526,-0.994249
25.603,1.2526,0.243358
25.604,1.2526,-1.95444
25.605,1.2526,-3.19205
25.606,1.2526,-3.19205
25.607,2.47331,2.44116
25.608,2.47331,3.90636
25.609,2.47331,1.70856
25.61,2.47331,1.70856
25.611,2.47331,8.30197
25.612,2.47331,6.83676
25.613,2.47331,1.93615
25.614,2.47331,11.46
25.615,2.47331,-0.261648
25.616,2.47331,-3.92465
25.617,2.47331,-0.261648
25.618,2.47331,1.20355
25.619,2.47331,2.66876
25.62,2.47331,0.470953
25.621,2.47331,-1.22184
25.622,2.47331,3.90636
25.623,2.47331,7.56937
25.624,2.47331,8.30197
25.625,2.47331,-3.92465
25.626,2.47331,-3.92465
25.627,2.47331,0.243358
25.628,2.47331,-0.994249
25.629,2.47331,18.786
25.63,2.47331,18.0534
25.631,2.47331,0.470953
25.632,2.47331,-0.994249
25.633,2.47331,0.470953
25.634,2.47331,0.470953
25.635,2.47331,-3.19205
25.636,1.2526,-3.92465
25.637,1.2526,-3.41965
25.638,1.2526,-3.41965
25.639,1.2526,-3.41965
25.64,1.2526,-3.41965
25.641,1.2526,-3.92465
25.642,1.2526,-3.41965
25.643,1.2526,-3.92465
25.644,1.2526,-3.19205
25.645,1.2526,-1.72685
25.646,1.2526,-1.72685
25.647,1.2526,-2.45945
25.648,1.2526,-1.72685
25.649,1.2526,-2.45945
25.65,0.031901,-3.92465
25.651,0.031901,-2.68705
25.652,0.031901,-1.22184
25.653,0.031901,0.243358
25.654,0.031901,0.243358
25.655,0.031901,0.243358
25.656,0.031901,1.70856
25.657,0.031901,0.243358
25.658,0.031901,-0.994249
25.659,0.031901,5.59916
25.66,0.031901,7.79696
25.661,0.031901,2.66876
25.662,0.031901,-0.261648
25.663,0.031901,-2.45945
25.664,0.031901,-1.72685
25.665,0.031901,-0.994249
25.666,0.031901,-0.994249
25.667,0.031901,-3.92465
25.668,0.031901,-3.41965
25.669,0.031901,-3.41965
25.67,0.031901,-2.68705
25.671,0.031901,-1.95444
25.672,0.031901,-0.489243
25.673,0.031901,0.243358
25.674,0.031901,0.243358
25.675,0.031901,1.93615
25.676,0.031901,3.40136
25.677,0.031901,4.13396
25.678,0.031901,2.66876
25.679,0.031901,-2.45945
25.68,0.031901,-3.19205
25.681,0.031901,0.243358
25.682,0.031901,6.10416
25.683,0.031901,9.26216
25.684,0.031901,9.99476
25.685,0.031901,-1.72685
25.686,0.031901,-3.92465
25.687,0.031901,-1.95444
25.688,0.031901,0.243358
25.689,0.031901,-2.68705
25.69,0.031901,-3.92465
25.691,0.031901,-3.19205
25.692,0.031901,-3.19205
25.693,0.031901,0.243358
25.694,0.031901,-1.22184
25.695,0.031901,4.13396
25.696,0.031901,-3.19205
25.697,0.031901,1.93615
25.698,0.031901,4.13396
25.699,0.031901,-0.994249
25.7,0.031901,-3.19205
25.701,-1.1888,-1.95444
25.702,-1.1888,-1.22184
25.703,-1.1888,-3.19205
25.704,-1.1888,-3.19205
25.705,-1.1888,-2.68705
25.706,-1.1888,-2.68705
25.707,-1.1888,-1.22184
25.708,-1.1888,0.243358
25.709,-1.1888,2.44116
25.71,-1.1888,3.17376
25.711,-2.40951,-3.41965
25.712,-2.40951,0.470953
25.713,-2.40951,4.13396
25.714,-2.40951,4.86656
25.715,-2.40951,0.243358
25.716,-2.40951,0.975958
25.717,-2.40951,-3.19205
25.718,-2.40951,1.93615
25.719,-2.40951,10.7274
25.72,-2.40951,7.79696
25.721,-2.40951,3.90636
25.722,-2.40951,3.17376
25.723,-2.40951,-3.19205
25.724,-2.40951,-3.19205
25.725,-2.40951,2.44116
25.726,-2.40951,0.975958
25.727,-2.40951,-1.72685
25.728,-2.40951,-3.19205
25.729,-2.40951,-2.45945
25.73,-2.40951,-0.261648
25.731,-2.40951,-1.22184
25.732,-2.40951,-0.489243
25.733,-2.40951,1.20355
25.734,-2.40951,0.470953
25.735,-2.40951,0.975958
